31	95.68	0.04
63	77.59	0
88	99.07	0.78
496	95.86	2.57
63	99.37	0.11
348	95.44	0.66
54	99.01	0.08
48	98.1	0.14
221	97.93	1.77
39	61.53	0.04
113	97.84	0.33
134	99.67	0.04
470	97.67	0.98
24	51.91	0.04
239	97.9	0.93
84	96.69	0.04
183	99.12	0.1
671	90.23	1.15
65	97.91	0.78
170	96.33	0.17
390	96.76	0.35
414	96.88	1.02
913	63.14	1.25
75	99.04	0.19
45	99.63	0.04
59	99.32	0.21
105	98.04	0.12
852	57.76	0
20	75.73	0.04
769	89.82	1.64
844	66.68	2.23
59	99.67	0.53
843	88.79	1.61
758	91.39	1.88
172	97.3	0.34
235	97.8	1.77
135	99.46	0.31
712	92.39	1.82
133	99.93	0.11
119	99.46	0.17
600	94.93	2.18
482	96.83	0.62
469	97.42	1.72
47	99.97	0.04
64	98.33	0.48
59	99.82	0.4
601	94.25	2.05
111	99.37	0.04
143	81.74	0.15
99	99.32	0.23
721	87.07	1.54
38	83	0.11
827	87.5	2.44
69	99.78	0.25
29	51.91	0.25
79	95.49	0.25
38	53.52	0.01
903	71.69	3.26
339	94.35	0.47
241	99.16	0.3
635	78.12	1.71
61	99.97	0.1
824	83.46	2.28
81	99.97	0.45
57	99.01	0.04
222	98.34	0.76
228	58.62	0
496	95.82	1.05
516	94.23	1.15
58	78.77	0.1
133	99.82	0.11
47	99.97	0.09
84	99.32	0.45
39	76.88	0.04
477	97.11	0.52
68	63.79	0
751	53.07	0.38
26	52.68	0.04
102	98.69	0.09
32	79.37	0.06
25	98.18	0.04
34	99.37	0.19
590	95.9	2.1
52	99.97	0.39
42	97.25	0.19
31	99.97	0.54
128	99.67	0.38
92	99.15	0.04
817	57.64	0.54
24	58.62	0
42	83.03	0.55
426	98.13	0.77
47	74.14	0
757	57.98	1.11
117	98.81	0.29
439	96.47	1.31
717	91.14	2.61
45	95.21	0.04
137	96.59	0.5
231	98.11	0.44
137	98.21	0.11
485	96.8	0.91
56	99.97	0.17
94	100	0.63
75	99.91	0.17
112	99.15	0.47
817	82.79	1.68
45	63.79	0
58	99.79	0.22
332	97.15	1.02
426	92.96	0.97
138	98.84	0.04
269	98.2	1.2
89	99.3	1.62
98	99.62	0.41
61	63.33	0.06
31	57.99	0.04
28	74.07	0.04
844	79.84	0.85
241	98.92	0.71
16	56.19	0
28	71.99	0.17
533	95.65	2.43
28	99.97	0.17
158	97.31	0.41
122	98.99	0.24
73	98.78	0.04
151	99.27	0.24
151	99.27	0.09
869	80.79	1.69
79	87.79	0.63
87	99.97	0.43
63	99.15	0.12
224	98.83	0.7
449	94.01	1.86
840	62.91	2.04
55	99.65	0.16
45	99.97	0.09
171	99.61	0.23
32	99.37	0.04
37	97.59	0.13
27	99.57	0.04
854	73.82	1.2
65	99.37	0.09
54	99.35	0.04
111	99.04	0.41
708	92.31	2.23
48	99.29	0.11
257	98.66	0.85
876	86.21	2.51
68	99.97	0.39
118	99.54	0.4
261	98.97	0.67
341	98.35	0.69
288	96.61	0.42
110	99.32	0.54
806	91.44	2.5
26	99.37	0.04
546	91.05	0.85
77	99.32	0.15
409	96.48	0.88
115	99.07	0.06
80	99.32	0.26
159	98.07	0.81
63	99.97	0.76
194	99.47	0.74
424	95.76	1.59
212	98.03	0.04
38	58.62	0
97	99.97	0.09
64	98.78	0.04
37	52.57	0
434	98.3	1.3
134	96.38	0.04
240	97.31	4.74
912	76.5	0.79
80	99.07	0.04
503	97	1.31
609	91.26	1.38
126	99.57	0.09
46	99.37	0.04
52	68.52	0.05
542	93.57	1.58
110	97.78	0.12
258	97.92	0.47
125	96.77	0.63
167	99.44	0.39
34	75.26	0.09
574	89.71	1.51
709	71.47	0.81
63	64.14	0.04
549	94.52	2.17
360	96.89	0.32
378	96.12	0.48
585	90.59	1.43
57	98.59	0.1
721	84.78	1.42
78	62.72	0.04
137	78.93	0.36
372	95.96	1.27
544	89.45	1.92
24	60.34	0
366	96.49	1.58
616	89.5	1.25
35	99.25	0.14
634	94.59	2.2
488	97.3	1.51
865	86.55	2.51
368	96.99	0.11
617	89.77	1.81
113	99.37	0.37
614	74.83	2.59
57	98.12	0.09
43	56.9	0
546	96.44	1.89
631	92.03	2.7
122	99.36	0.18
266	70.69	0
390	94.77	3.48
33	50.3	0.04
285	97.1	0.31
521	66.38	0
646	83.05	2.35
902	80.76	1.81
606	62.07	0
290	95.55	2
193	98.01	0.52
372	56.38	0
261	93.98	0.47
259	95.26	0.42
499	96.67	1.63
281	98.36	0.47
295	94.86	1.07
135	78.46	0.33
295	98.14	0.86
269	97.51	0.54
75	98.63	0.06
277	95.06	0.87
179	98.22	0.4
62	59.38	0.06
106	83.12	0.37
535	71.19	1.72
809	63.26	0.81
262	59.49	0.39
276	97.08	0.7
416	97.42	0.97
72	61.01	0.63
850	67.44	0.87
43	61.01	0.04
53	58.33	0.04
750	62.08	0.5
521	92.13	1.46
866	72.75	1.12
165	99.22	0.63
554	89.9	0.43
614	89.69	1.49
771	86.25	0.91
147	99.24	0.31
152	55.17	0
804	75.19	0.74
434	93.87	0.52
359	97.39	0.44
496	59.28	1.72
778	73.8	1.39
111	85.26	0.14
120	98.01	0.06
306	96.95	0.33
148	65.38	0.3
41	60.63	0.1
79	99.28	0.67
34	98.95	0.08
144	97.98	0.21
685	89.96	1.82
491	95.2	0.69
652	92.79	2
182	97.79	0.65
75	58.15	0.04
399	94.51	0.6
73	99.62	0.44
106	98.34	0.14
753	81.49	1.35
51	97.18	0.1
745	84.78	1.03
198	98.79	0.76
29	56.71	0.1
88	99.17	0.1
262	95.51	0.35
485	96.62	1.45
209	98.54	0.17
358	97.82	1.92
218	99.36	0.54
37	63.88	0.1
57	79.85	0.04
158	94.75	0.26
118	63.38	0.1
41	56.94	0.04
297	98.12	0.67
386	97.51	0.8
61	99.67	0.14
318	97.4	0.2
194	99.03	0.21
796	77.79	1.43
404	96.43	0.59
371	71.13	1.72
47	83.3	0.06
687	77.4	0.99
347	96.02	0.59
353	97.34	0.64
87	67.21	0.1
43	73.74	0.1
333	91.77	3.38
152	97.16	0.37
468	94.91	0.51
188	70.26	0.1
302	98.56	0.16
171	98.68	0.33
131	97.63	0.44
220	77.74	0
815	77.37	1.15
107	98.9	0.41
248	96.83	0.46
761	82.93	1.11
31	55.36	0.04
770	76.79	1.35
660	91.89	1.04
121	98.06	0.09
703	77.12	1.78
256	98.78	0.04
401	97.99	0.85
40	58.33	0.07
286	96.72	0.04
788	83.16	1.47
182	80.5	1.72
775	81.53	2.16
738	88.54	1.62
49	52.27	0.04
147	98.65	0.14
287	96.47	0.09
821	75.01	1.09
321	92.46	0.15
47	59.82	0.04
43	99.67	0.04
251	98.92	0.33
255	99.07	0.59
168	99.67	0.65
684	85.92	1.18
23	51.52	0.04
37	75.28	0.1
195	98.07	1
414	93.23	0.11
726	55.75	0.44
109	99.28	0.48
170	99.17	0.1
631	89.5	1.74
395	97.1	0.07
790	72.41	1.72
65	99.97	0.04
910	73.48	1.44
255	96.52	1.41
111	96.81	0.33
65	99.61	0.04
160	99.67	0.04
735	56.3	0.52
207	97.97	0.04
378	97.42	0.67
895	75.49	1.14
27	62.07	0
113	99.27	0.17
207	56.29	0.04
33	78.25	0.09
62	89.01	0.09
111	99.52	0.22
306	63.3	0.13
578	97.17	2.05
121	98.12	0.12
560	93.98	1.16
566	82.37	1.83
45	98.18	0.04
109	99.23	0.58
235	97.85	1.61
476	94.18	2.22
189	97.05	0.93
254	97.3	0.81
99	99.73	0.49
153	98.48	0.87
124	99.67	0.09
171	97.56	0.94
233	97.54	0.51
148	98.78	0.26
39	99.97	0.04
560	91.83	1.57
638	60.76	0.96
371	80.06	1.11
442	82.33	2.14
580	86.07	1.87
139	95.53	0.74
42	60.42	0.2
634	85.18	1.07
210	64.81	1.72
171	91.76	0.39
202	76.06	0.33
72	50.33	0.04
59	62.44	0.09
553	59.62	0.21
375	93.29	1.16
29	63.9	0.04
96	62.17	0.15
611	76.74	1.24
453	90.92	1.24
122	97.84	0.14
572	82.67	1.06
342	64.81	1.72
225	56.19	0
110	96.69	0.11
140	81.96	1.21
208	87.9	4.45
175	75.14	0.32
67	60.34	0
208	81.63	0.57
195	94.83	1.13
62	67.26	0.09
278	96.18	1.71
518	57.76	0.66
240	96.86	1.44
240	91.65	0.56
316	88.54	0.87
512	62.07	1.72
57	54.85	0.17
206	71.19	1.72
107	94.92	0.17
321	95.54	1.29
146	99.22	1.56
158	98.97	1.33
477	66.4	1.25
81	95.5	0.13
178	61.55	0
531	60.99	0.13
189	99.83	0.41
528	88.08	1.69
158	95.61	0.64
569	76.04	1.81
539	69.28	2.25
84	99.62	0.55
154	98.76	0.89
118	80.23	0.86
74	96.56	0.1
236	68.97	0
95	92.76	0.25
173	98.04	0.46
298	98.06	2.78
552	67.54	0.53
517	81.67	1.19
219	98.59	0.73
24	53.24	0.04
272	97.54	1.21
106	97.62	0.19
39	59.97	0.41
135	97.49	0.16
210	97.18	2.91
265	97.63	0.48
185	68.85	0.04
105	99.62	0.7
574	80.67	3.69
372	94.16	0.88
85	53.92	0
70	98.63	0.04
595	85.19	1.78
404	94.39	4.78
535	58.82	1.08
199	97.84	0.26
638	79.49	1.41
292	92.19	4.11
366	51.02	0
532	96.15	2.55
653	75.26	1.15
585	56.75	0.45
515	75.3	1.05
45	69.91	0.04
619	69.41	1.46
543	62	0.27
518	87.05	1.65
41	62.44	0.12
550	79.25	0.85
97	91.82	0.22
646	72.73	0.92
51	52.37	0.07
436	90.92	1.19
38	50.89	0.04
515	88.91	1.44
451	90.03	1.79
188	58.62	0
234	53.45	0
28	56.9	0
88	99.67	0.04
243	93.38	0.21
41	53.67	0.09
50	56.14	0.42
31	72.41	1.72
27	70.24	0.04
34	51.22	0.1
103	99.07	0.23
29	51.56	0.2
505	65.52	0.89
523	85.78	1.42
93	98.29	0.54
377	82.46	0.84
462	84.88	0.68
57	91.04	0.05
306	94.31	0.51
46	79.43	0.04
27	52.65	0.04
173	91.94	1.19
120	97.33	0.35
62	58.8	0.35
528	81.73	1.16
62	57.92	0
189	96.16	4.05
40	63.47	0.04
119	62.93	0
158	99.26	0.38
136	98.99	0.74
611	71.05	0.74
424	86.07	1.61
61	58.62	0
148	73.78	0
65	66.33	0.63
273	94.7	3.47
18	52.98	0.04
72	65.27	0.11
585	67.39	0.71
572	59.32	0.42
614	67.13	0.61
587	61.6	0.54
591	64.45	1.07
164	99.31	0.04
160	99.97	0.51
145	99.07	0.73
156	99.37	0.04
666	66.82	0.62
633	58.23	0
711	72.29	1.08
611	61.62	0.55
713	60.35	1.39
724	66.11	0.3
708	62.89	0.64
107	99.2	0.1
80	60.34	0
99	98.02	0.1
104	97.03	0.1
143	78.45	3.45
137	95	2.1
147	97.66	3.47
111	99.01	0.27
101	99.68	0.47
104	99.36	0.27
100	100	0.26
258	98.84	1.35
271	98.82	1.23
318	94.19	0.94
56	99.85	0.04
56	96.63	0.14
399	95.17	1.28
223	98.84	0.48
256	97.88	0.57
391	95.05	1.08
207	97.55	1.1
238	99.21	0.44
500	94.11	1.64
151	98.73	0.9
41	78.78	0.17
167	98.86	0.59
251	99.09	0.95
57	99.85	0.19
218	99.27	0.75
398	95.16	1.44
222	96.33	4.36
55	91.34	0.07
135	67.4	3.45
350	94.32	1.08
43	60.67	0.21
76	73.97	0.25
22	67.23	0.04
85	83.96	0.45
26	83.3	0.04
19	55.92	0.04
23	61.03	0.06
624	60.34	0
233	97	1.28
40	98.71	0.14
305	90.94	0.15
177	96.42	0.25
20	55.49	0.04
46	82.4	0.04
167	56.93	0.17
34	51.79	0.04
96	52.74	0
379	90.34	1.55
242	96.95	1.18
430	52.07	0
441	94.99	0.9
262	96.59	1.37
58	88.63	0.18
23	55.32	0.3
189	80.61	0.27
284	96.38	0.82
45	77.52	0.39
193	95.95	1.2
122	52.08	0.26
162	61.55	0
135	58.62	0
126	59.21	0.22
339	93.9	0.94
143	70.88	0.23
231	96.88	1.11
187	97.58	1.62
137	77.09	0.84
57	90.15	1.32
166	98.25	0.62
92	77.93	0
431	60.5	0
591	65.39	0.73
293	93.26	1.21
337	95.72	0.9
204	57.5	0.13
240	94.07	1.52
123	94.76	0.31
516	79.68	2.25
87	99.97	0.66
115	99.07	0.86
79	99.97	0.29
164	97.46	0.39
249	96.3	0.79
277	94.12	2.75
43	99.31	0.04
42	99.31	0.04
639	65.5	1.02
675	83.75	1.85
343	95.81	0.16
475	89.64	1.4
648	78.02	1.55
699	66.83	1.2
186	99.5	0.46
37	59.52	0.19
52	99.37	0.19
51	99.97	0.19
44	92.31	0.2
537	91.99	0.93
587	89.72	1.02
547	87.05	1.7
546	90.53	1.36
287	97.96	1.19
78	94.63	0.1
57	82.55	0.1
54	80.72	0.1
534	50.78	0.11
696	65.18	0.95
73	99.6	0.13
453	68.56	0
80	98.98	0.41
165	98.52	1.57
230	94.76	0.59
271	71.54	1.03
189	98.26	0.65
187	94.06	0.25
588	79.67	1.25
781	64.86	1.45
96	97.49	0.16
650	79.56	0.58
604	61.47	0.72
386	96.66	1.18
73	99.1	0.04
475	96.05	1.09
177	97.98	0.96
451	64.66	0
81	99.67	0.57
31	60.17	0.58
570	83.4	0.86
278	95.02	0.6
518	56.18	0.24
65	99.07	0.06
58	99.37	0.04
601	58.62	0.38
630	80.24	1.19
331	95.73	0.75
232	97.54	0.51
134	96.85	0.26
35	99.97	0.04
560	91.83	1.57
50	99.37	0.04
101	96.69	0.39
499	93.04	0.8
598	83.65	0.69
212	98.59	0.91
88	99.61	0.89
31	58.62	0
29	62.41	0.07
347	95.17	1.57
43	75	0.04
697	71.02	0.65
105	97.62	1.28
737	83.48	2.49
577	91.95	1.43
91	98.78	0.21
123	98.48	0.95
52	63.67	0.43
70	99.41	0.48
391	94.72	1.41
642	68.7	0.36
259	97.85	2.14
63	99.37	0.04
362	91.02	2.16
220	97.34	0.68
708	80.93	1.78
223	97.92	0.65
39	98.71	0.1
509	90.34	2.2
52	77.51	0.37
681	76.83	1.94
34	69.16	0.1
52	66.96	0.1
98	60.34	0
97	99.97	0.21
118	99.23	0.49
77	73.24	0.2
607	78.82	0.38
100	53.45	0
467	90.42	1.06
378	94.92	0.99
58	99.37	0.04
411	78.74	0.41
498	93.11	2.12
237	97.18	0.75
326	94.02	0.67
408	55	0
54	99.01	0.08
214	97.93	1.32
33	56.11	0.04
111	97.54	0.33
134	99.67	0.04
358	95.2	0.74
23	51.61	0.04
230	97.55	0.82
81	95.21	0.04
132	99.81	0.16
604	86.27	1.36
42	58.62	0
164	96.18	0.17
378	96.8	0.33
329	94.04	0.95
76	99.04	0.19
31	56.9	0
61	99.32	0.21
95	87.13	0.16
22	89.99	0.04
553	91.74	0.89
59	99.67	0.53
644	85.98	1.06
170	97.18	0.34
146	97.24	0.09
621	88.82	1.24
131	99.93	0.11
114	92.02	0.11
491	90.03	1.65
446	97.09	0.65
444	95.27	1.64
45	99.97	0.04
61	97.73	0.48
58	99.82	0.4
487	92.64	2.38
95	99.37	0.04
133	80.77	0.1
71	90.31	0.15
600	82.86	1.27
39	83	0.11
691	82.14	1.89
70	99.19	0.25
29	57.27	0.25
66	80.95	0.34
668	83.84	3.33
332	95.33	0.47
231	98.41	0.3
530	81.96	2.19
64	99.87	0.1
667	75.86	2.72
82	99.97	0.45
55	99.01	0.04
209	98.13	0.75
408	93.21	1.68
482	90.96	0.95
38	56.4	0.04
127	99.82	0.11
43	99.97	0.09
86	99.32	0.45
25	53.56	0
444	96.32	0.47
52	55.49	0.1
28	53.27	0.04
50	56.81	0.05
29	99.67	0.39
539	94.25	2
35	74.7	0.39
44	98.44	0.33
30	99.97	0.54
102	95.98	0.23
90	99.05	0.04
23	58.14	0.04
20	54.2	0
394	97.14	0.76
117	98.81	0.29
402	95.05	1.38
600	77.59	1.72
37	77.05	0.04
141	96.54	0.51
230	97.4	0.44
59	54.69	0.04
349	97.78	1.35
55	99.97	0.17
95	100	0.63
75	99.91	0.17
323	97.26	0.58
667	77.79	1.2
62	99.97	0.56
58	99.79	0.22
320	96.64	1.59
399	91.73	0.93
126	98.24	0.04
41	53.27	0.04
262	97.81	1.32
92	99.3	3.77
85	99.62	0.43
72	71.28	0.14
33	98.08	0.04
669	71.53	0.54
227	98.59	0.72
27	69.9	0.17
494	93.62	1.76
60	56.42	0.04
136	97.13	0.24
128	98.97	0.09
659	73.71	0.74
53	57.98	0.04
85	98.7	0.1
60	99.15	0.12
160	97.52	0.81
250	95.55	0.96
611	54.14	0.64
46	79.86	0.16
43	99.93	0.09
170	99.57	0.23
29	97.88	0.04
28	78.19	0.13
27	78.44	0.04
628	61.99	0.69
42	60.34	0
51	99.35	0.04
284	96.29	0.68
595	86.19	1.89
47	99.29	0.11
270	98.45	0.74
735	81.66	1.84
54	97.59	0.04
64	96.1	0.39
111	98.32	0.41
318	96.94	0.96
536	80.44	0.52
58	97.87	0.04
686	86.33	1.85
43	99.97	0.14
486	87.16	0.64
93	73.43	0
355	94.51	0.82
112	98.48	0.06
59	78.13	0.1
83	55.87	0.59
62	99.97	0.76
193	99.35	0.73
398	93.79	1.38
204	98.58	0.1
94	99.37	0.09
35	52.27	0
429	96.96	1.49
131	96.38	0.04
224	96.89	2.36
692	68.6	0.88
82	99.67	0.04
417	94.3	3.94
585	91.08	1.08
125	99.57	0.09
48	99.67	0.04
67	98.94	0.05
473	56.19	0
109	97.78	0.12
217	97.86	0.67
24	71.25	0.04
117	75.86	0
147	98.14	0.38
33	58.62	0
277	93.92	2.42
297	97.74	0.77
559	72.41	1.72
172	95.89	0.04
546	76.48	1.33
96	99.23	0.39
153	94.61	3.84
171	97.39	0.58
29	53.81	0.04
157	98.36	0.69
168	98.42	0.4
375	86.44	0.72
472	67.49	1.63
662	65.64	0.94
107	95.84	0.41
437	81.11	0.53
127	99.39	0.18
686	66.29	0.98
271	96.87	0.69
671	80.57	1.42
39	52.62	0.1
203	96.96	0.39
149	98.93	0.35
178	54.31	0
556	83.89	1.05
214	70.47	0.22
34	55.17	0
67	53.45	0
68	80.61	0.15
338	93.93	0.79
70	78.62	0.41
112	99.57	0.19
128	85.9	0.35
375	72.41	0
148	94.21	0.66
119	99.37	0.17
34	78.54	0.09
590	55.62	0.58
107	99.52	0.22
180	51.72	0
262	57.17	0.13
536	96.86	2.36
115	98.12	0.12
511	93.06	0.57
477	77.74	1.44
504	84.21	1.3
351	93.82	0.38
238	97.46	0.33
225	99.17	0.33
75	99.67	0.04
189	97.83	0.58
1378	70.37	2.37
180	98.54	0.19
425	94.35	1.28
116	93.78	2.7
1267	63.8	1.12
378	94.85	0.66
66	96.28	0.1
90	99.37	0.19
325	98.63	1.09
152	97.54	0.04
46	99.37	0.04
171	97.77	0.21
150	99.97	0.39
77	96.99	0.04
502	88.32	1.23
119	97.57	0.8
496	90.62	0.69
1181	80.26	2.25
91	97.24	0.41
1361	72.77	1.91
262	97.36	1.15
1489	85.83	1.81
1136	86.55	4.71
1332	85.93	2.19
163	98.78	0.43
284	98.46	1.2
500	89.43	1.13
156	96.68	0.77
1464	73.29	2.12
608	88.41	2.3
1217	84.3	3.11
132	99.62	0.97
442	96.95	1.41
177	99.33	0.78
1360	88.62	3.1
265	98.2	0.93
468	94.8	3.41
157	98.18	0.08
708	91.82	1.02
835	96.37	4.94
1261	81	2.99
384	93.6	0.66
76	99.32	0.24
989	91.39	2.09
166	97.81	0.57
1285	78.54	2.92
1202	78.15	2.66
145	98.28	0.14
63	97.9	0.1
150	97.38	0.2
112	99.37	0.12
210	97.82	0.9
189	98.78	0.67
1319	61.12	0.98
128	98.48	0.19
159	98.48	0.14
337	95.46	0.72
231	98.58	0.81
75	99.37	0.33
57	99.97	0.07
203	98.36	0.18
303	97.72	1.44
288	97.3	0.43
544	68.57	0.53
266	96.84	0.93
130	98.93	0.55
593	64.4	0.91
1139	84.11	2.23
180	97.59	0.58
1235	73.79	1.61
334	95.35	1.07
171	94.89	0.16
57	99.37	0.08
269	97.25	0.34
412	97.2	1.27
110	97.88	0.15
585	83.89	2.46
1191	61.23	1.88
63	99.93	0.19
97	99.62	0.28
244	99.67	1.61
63	99.62	0.1
446	97.68	0.9
534	98.16	1.9
614	95.84	2.42
54	99.97	0.67
256	98.03	0.68
279	97.29	0.29
184	98.74	0.38
149	98.68	0.34
66	99.56	0.16
188	97.65	0.09
714	80.88	3.08
472	95.16	0.71
1589	84.15	3.7
78	96.59	0.05
62	97.59	0.04
68	97.87	0.1
253	97.94	0.98
1430	75.94	1.25
44	99.82	0.04
596	81.25	1.12
1304	79.92	1.96
117	99.97	0.72
1348	88.32	3.15
744	89.35	1.34
894	97.48	2.38
944	93.03	3.27
145	98.86	0.04
527	85.88	1.29
132	96.4	0.11
120	95.75	0.11
422	94.18	0.76
445	93.27	1.04
47	96.95	0.04
114	99.82	0.39
58	99.22	0.39
565	86.55	1.64
115	99.35	0.07
520	92.64	3.9
112	97.18	0.23
1063	86.56	1.29
37	97.29	0.04
1419	61.13	1.23
585	79.67	1.21
55	96.99	0.17
45	96.4	0.17
79	99.67	0.09
74	99.82	0.09
1237	85.95	2.84
351	96.89	0.41
212	95.84	0.25
1063	85.02	2.71
61	99.97	0.19
655	87.21	1.71
110	97.29	0.39
79	99.62	0.54
225	99	1.29
614	81.49	2.87
482	87.13	0.97
82	97.18	0.1
108	99.61	0.1
76	99.97	0.09
115	99.32	0.14
